影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-560A2D2807,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b303c335f01a54fc0fa2eca8b4132c938260f94f,3D,"(1.0, 1.0, 1.9999999999999998)","(49, 46, 30)",6.772685595977522,3.0,14.0,1d644701de124a3a56d69d880e706e58b55f8168,"(1.0, 1.0, 1.9999999999999998)","(49, 46, 30)","(5, 5, 3, 39, 36, 22)",6979,1,"(23.76973778478292, 23.196016621292447, 14.412809858145867)","(-29.533600278507386, 4.9026553694663875, -46.99531672959797)"
IMG-65C0968A2E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},402aadf8e0e3e64dc5ffd794b5c7f56db537a6bc,3D,"(1.0, 1.0, 2.0)","(42, 40, 25)",10.962238095238096,2.0,26.0,b02c9161312268d7e459e7edad51ea6bbcb2e843,"(1.0, 1.0, 2.0)","(42, 40, 25)","(5, 5, 5, 32, 30, 15)",4561,1,"(20.02959877219908, 21.07914930936198, 10.60249945187459)","(-11.175343703784218, 37.28047811527611, -26.22790109625084)"
IMG-61633188FB,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d5425f1fb9357c173ec3df2a4d5215dfe3260e55,3D,"(1.0, 1.0, 2.0)","(37, 52, 19)",12.216407703249809,3.0,28.0,3c09b904d9f08ea3d5e5b020f6ddef07c8c97755,"(1.0, 1.0, 2.0)","(37, 52, 19)","(5, 5, 5, 27, 42, 9)",3783,1,"(18.80253766851705, 27.114988104678826, 9.039122389637853)","(-5.9368828164366505, 24.53814380566743, 32.9100609296786)"
IMG-BF73322C5C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},946287995b1fdd2e8c24bc6739f1ca65a68c7ea6,3D,"(1.0, 1.0, 2.0)","(50, 43, 34)",10.243734610123118,1.0,27.0,24a0b44387cb3bb308e11514ff26fdfea737e12b,"(1.0, 1.0, 2.0)","(50, 43, 34)","(5, 5, 1, 40, 33, 30)",11278,1,"(22.371342436602234, 21.702163504167405, 15.239315481468346)","(-5.299396455289461, 33.9091652603179, -29.392233463775213)"
IMG-D3F91516C3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},139e493d5477026341e584f2274e000d230b02d2,3D,"(1.0, 1.0, 1.9999999999999998)","(75, 75, 33)",12.235878787878788,1.0,29.0,fceb7fa9f1dd066a8d1068b5726bee02db026f9f,"(1.0, 1.0, 1.9999999999999998)","(75, 75, 33)","(5, 5, 1, 65, 65, 32)",45489,1,"(32.91694695420871, 39.215766449031634, 17.055793708369055)","(-11.027298650170962, 34.73512014969508, 56.5349560094103)"
IMG-31AB090078,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a21a818736b392711ee647253a19abb97c6ead36,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(43, 53, 30)",7.418765540441714,3.0,15.0,e5fb41692a636ae9d5dbc9eb31d19ef4f94ea68c,"(0.9999999999999999, 0.9999999999999999, 2.0)","(43, 53, 30)","(5, 5, 1, 33, 43, 26)",12077,1,"(22.079241533493416, 24.960751842344955, 14.353813033038007)","(-16.357511035300817, 35.1187878926301, 19.20068621274853)"
IMG-7E917C3EC5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a1ae1ee83e6c8138c6d1be4d090a742521359bd2,3D,"(1.0, 1.0, 2.0)","(37, 53, 27)",13.633444765520236,1.0,41.0,43b083ec60804b7b205ca2e986bc86c88cc93b92,"(1.0, 1.0, 2.0)","(37, 53, 27)","(5, 5, 5, 27, 43, 18)",7669,1,"(19.60320771938975, 25.362759160255575, 14.364975876907028)","(-0.8752802582605739, 51.490815801719634, 31.28343377728849)"
IMG-200CA22DBE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},aa650e8005574a78a961811c18075de99e8e8f03,3D,"(0.9999999999999999, 1.0, 2.0)","(47, 37, 28)",13.975950874887046,1.0,30.0,d144769095f89d39198acc42372675c8193b741c,"(0.9999999999999999, 1.0, 2.0)","(47, 37, 28)","(5, 5, 1, 37, 27, 22)",5851,1,"(22.792172278243036, 16.696462143223382, 13.257562809776106)","(-0.6100442992810073, 38.07857761892312, 55.91922740593961)"
IMG-CEDD7846C8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},1bbec87ebab6e7fa2978d68ebda30d03f21d7053,3D,"(1.0, 0.9999999999999999, 2.0)","(40, 37, 23)",13.744800235017626,2.0,37.0,fd526d270f39ab02f3ca10198cf954fdf86dd390,"(1.0, 0.9999999999999999, 2.0)","(40, 37, 23)","(5, 5, 5, 30, 27, 13)",3765,1,"(19.266666666666666, 18.887649402390437, 11.630013280212484)","(-8.690168074045506, 69.91151193505908, -42.764088893805216)"
IMG-70D081DD25,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},c35a906388346838f7e9f2e81e344c68bd5f916a,3D,"(0.9999999999999999, 1.0, 2.0)","(40, 43, 24)",13.738565891472868,2.0,26.0,cd5eb2ab89628dc0dd01312f25782ad8080d402f,"(0.9999999999999999, 1.0, 2.0)","(40, 43, 24)","(5, 5, 1, 30, 33, 18)",5279,1,"(19.669823830270886, 22.375071036181094, 10.292479636294752)","(-8.085376604218887, 36.06021708407775, 2.863160282330302)"
IMG-94DF99FE42,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},27f066297f3cd3f8014627e3b9f03780126d4089,3D,"(1.0, 0.9999999999999999, 2.0)","(34, 35, 20)",7.738487394957983,2.0,16.0,15212903f02009b7a9be5e1d3695ff3ed23cf59d,"(1.0, 0.9999999999999999, 2.0)","(34, 35, 20)","(5, 5, 0, 24, 25, 15)",2316,1,"(16.306563039723663, 18.655008635578582, 6.960708117443868)","(-15.850576637901845, 33.09719280611917, 35.622639018875454)"
IMG-0471D6CDD7,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},54ee0c8866c2ea0dfe21caa1491d57fc7c2f1918,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(51, 55, 30)",9.401117052881759,3.0,18.0,0d5a990ec8ffc175972cb9b48fefab0e5e2f11c9,"(0.9999999999999999, 0.9999999999999999, 2.0)","(51, 55, 30)","(5, 5, 0, 41, 45, 30)",18576,1,"(25.12171619293712, 26.48907192075797, 15.99547803617571)","(-18.267538017419355, 34.96533725538076, 31.895692179211338)"
IMG-16B74920F6,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d2988597527874226e7ce86fe5b3f35bc23ac298,3D,"(1.0, 1.0, 1.9999999999999998)","(39, 42, 31)",11.258635629603372,1.0,26.0,30f0bce66981ff9aceee9dc0bcc780d5e00c04ca,"(1.0, 1.0, 1.9999999999999998)","(39, 42, 31)","(5, 5, 4, 29, 32, 23)",5626,1,"(18.600071098471382, 21.04337006754355, 14.782616423746889)","(1.9776572075237624, 34.633635933447636, 23.533818821645323)"
IMG-182FA24923,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5305a477d982aa4b50547c92482d7da99a3107ca,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)",6.607089947089947,3.0,12.0,f4e36dc54a3528631de372cbfc20034e644b122e,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)","(5, 6, 2, 40, 29, 20)",5717,1,"(24.838026937204827, 17.962567780304354, 12.125590344586321)","(-29.92388015220783, 4.216922563338949, 17.22942748116482)"
IMG-6685A85474,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},28a5f198613f444cfdb5ee2a36e52aa2481da4bf,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 54, 27)",14.328373958003588,1.0,42.0,379264f1583f1ccbc17881b53193ff0256fc3654,"(0.9999999999999999, 1.0, 2.0)","(52, 54, 27)","(5, 5, 5, 42, 44, 20)",11987,1,"(23.93576374405606, 26.465170601484942, 13.669475264870275)","(-10.682076634305005, 51.23120915719177, 35.206962558248854)"
IMG-55BC476FD3,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b0b4869884ce6de927df50be24d0cab83b92a158,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(81, 82, 30)",12.62763725785406,1.0,40.0,dfd639fda9807b3e007e851ee7fc399b26b5381e,"(1.0, 0.9999999999999999, 1.9999999999999998)","(81, 82, 30)","(5, 5, 1, 71, 72, 28)",65491,1,"(41.31334076437984, 41.036325601991116, 12.557114718052862)","(-10.70336771912394, 47.49210531988147, -2.536247254839438)"
IMG-F1FDCA2F9F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},71fce27700debd3b9ce2689b9844f6544b3c18db,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(45, 60, 29)",13.371162196679437,2.0,29.0,772f108ab8e70c75666aaf8b7fb6058513ef640f,"(0.9999999999999999, 1.0, 1.9999999999999998)","(45, 60, 29)","(5, 5, 0, 35, 50, 24)",14352,1,"(21.320164437012263, 28.015328874024526, 11.415551839464882)","(-10.137491365280756, 34.74686851612162, -16.20800548866432)"
IMG-F559EB0574,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b6b01ac7729c047d33ee1664b094974be4fc52d3,3D,"(1.0, 1.0, 2.0)","(41, 38, 26)",13.386047200552976,2.0,33.0,0dd6af4bbc700dbcf7a6717a770bd768e4029b73,"(1.0, 1.0, 2.0)","(41, 38, 26)","(5, 5, 1, 31, 28, 20)",4526,1,"(18.8519664162616, 19.915819708351744, 11.287671232876713)","(-14.212436809959343, 49.2984809183756, -22.92869718997799)"
IMG-182FA24923,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2002726203e5c8262e0cd58f70f5c0f9bde0dee0,3D,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)",7.259700176366843,3.0,14.0,b27691a9fbca33a9c3cc2287ac9d184c4e736806,"(1.0, 1.0, 1.9999999999999998)","(50, 42, 27)","(5, 5, 2, 40, 32, 20)",9166,1,"(24.492908575169103, 19.31747763473707, 11.83722452542003)","(-30.282271485180637, 3.0258452630751638, 16.36896918123256)"
IMG-84841D4C1F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},220d5961f429b4a1c59e5118a686f506a703f82d,3D,"(0.9999999999999999, 1.0, 2.0)","(46, 54, 26)",7.25805152979066,2.0,19.0,4e48f1daf47ddc1e520b85bd5b1c9970241bf4fe,"(0.9999999999999999, 1.0, 2.0)","(46, 54, 26)","(5, 5, 0, 36, 44, 21)",7121,1,"(22.89229040865047, 27.67813509338576, 10.453587979216403)","(18.894113194658438, 43.873681182767, 7.671700111756259)"
IMG-8CA328DB7E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},8e59b69675b8be54261ad8f2d5777124b891093f,3D,"(1.0, 0.9999999999999999, 2.0)","(43, 51, 28)",13.900804507849651,2.0,32.0,34555d7b9d0bdb03abf87095b3a9bc225283857c,"(1.0, 0.9999999999999999, 2.0)","(43, 51, 28)","(5, 5, 1, 33, 41, 22)",7985,1,"(20.829054477144645, 27.77683155917345, 11.1648090169067)","(-3.062828566484473, 51.58291267308192, 33.5730539370923)"
IMG-3BC56FB663,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},fa2b314d012c43402e5fe113007025b879aa8307,3D,"(1.0, 1.0, 2.0)","(47, 41, 23)",12.124387987635657,2.0,25.0,449f240a2bbf791c1b4356c8407e46052073c9f5,"(1.0, 1.0, 2.0)","(47, 41, 23)","(5, 5, 5, 37, 31, 13)",5474,1,"(24.065217391304348, 18.774936061381073, 8.774570697844355)","(12.750735162642343, 50.017711545097576, -1.762558604311291)"
IMG-A7A1E7C01F,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},92feee921a216108243c117e793f3b34605196cd,3D,"(1.0, 1.0, 2.0)","(51, 43, 29)",13.412802490683523,1.0,35.0,7e02dc8529d658d154ea5e16cfaf43b18da50a1a,"(1.0, 1.0, 2.0)","(51, 43, 29)","(5, 5, 0, 41, 33, 24)",10657,1,"(25.443089049451064, 21.80763817209346, 12.519752275499672)","(-4.528203597094258, 66.74609646300433, 2.9487844515552624)"
IMG-4DCF788A79,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9a3e22cd49ea1945e15723556c611cf80823de52,3D,"(1.0, 1.0, 2.0)","(32, 31, 21)",11.64856950844854,2.0,30.0,92e448c04d8f76a405af9509a29b5eabd759c312,"(1.0, 1.0, 2.0)","(32, 31, 21)","(5, 5, 5, 22, 21, 11)",1604,1,"(13.41209476309227, 15.402743142144638, 9.963216957605985)","(-10.608344358074284, 49.94562442594021, -23.857767314721222)"
IMG-31794FC2B5,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},83c3b74957d37ff46b4d6be032682020ccd660a9,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(47, 46, 28)",13.22882251883177,2.0,25.0,419cffb2279df52547319a45687cdd6086ee4253,"(0.9999999999999999, 0.9999999999999999, 2.0)","(47, 46, 28)","(5, 5, 0, 37, 36, 23)",6484,1,"(22.55305367057372, 22.077421344848858, 9.166718075262184)","(-1.4226768180294869, 44.81134936222684, 21.548289001027722)"
IMG-CE5F36D2D1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},96907d164338d3d9ed7a3d2530dca5303488b210,3D,"(1.0, 0.9999999999999999, 2.0)","(39, 40, 23)",11.362095875139353,3.0,29.0,d9c5f3217d15a37d2ae968aa0698c2ee1090ca92,"(1.0, 0.9999999999999999, 2.0)","(39, 40, 23)","(5, 5, 1, 29, 30, 17)",6312,1,"(18.381337135614704, 20.14448669201521, 9.170785804816223)","(1.3839471590630978, 40.80666973789636, -40.326311957268814)"
IMG-5A2D81D110,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},5bd0522c4616da2527f1eb1a3008fed3e9a3fafb,3D,"(0.9999999999999999, 1.0, 2.0)","(60, 57, 30)",11.70724171539961,1.0,27.0,72181ddaf280c11b6b99fa0e0ef3d198be35dc22,"(0.9999999999999999, 1.0, 2.0)","(60, 57, 30)","(5, 5, 0, 50, 47, 28)",17629,1,"(28.19870667649895, 25.213965624822734, 13.250496341255886)","(3.365042919732659, 36.757752175699885, 38.35326157348865)"
IMG-43B8CB3C00,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},cbb1ddc7696e449065676ff7dab8faeb335a61c3,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 60, 33)",11.751861754802931,1.0,29.0,84936b043222f922eb0e600bb2d3276c04c1ecaf,"(1.0, 0.9999999999999999, 2.0)","(51, 60, 33)","(5, 5, 1, 41, 50, 27)",12877,1,"(28.103129610934225, 26.588724081696046, 14.076027024928166)","(-15.602931397084706, 25.41521417955304, -31.58971339106344)"
IMG-84EC128C44,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},42f0cc2cd69a7ddb8a5f21b5a3a3041dd0ba582e,3D,"(1.0, 1.0, 1.9999999999999998)","(47, 60, 35)",10.792330293819656,2.0,25.0,f07fff014cc1925efce13cc92a091a27b7e6aa28,"(1.0, 1.0, 1.9999999999999998)","(47, 60, 35)","(5, 5, 5, 37, 50, 25)",11841,1,"(21.611265940376658, 29.632885736002027, 16.9399543957436)","(-20.50032077535069, 36.99977360495356, 14.430208791487154)"
