影像号,读者,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass
IMG-924E797A9E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},7342c8189863ac1583615965781b2b74704a642f,3D,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(50, 45, 31)",37.65941218637993,3.0,101.0,71dc152d3ac31e7081169f4cb06c67dc13bb9d09,"(0.9999999999999999, 0.9999999999999999, 1.9999999999999998)","(50, 45, 31)","(5, 5, 1, 40, 35, 25)",8984,2,"(25.58559661620659, 20.549087266251114, 12.244434550311665)","(-17.77134634942762, 43.471337448609134, -20.582778093636172)"
IMG-A6F90B5698,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a78ebc5f5297328b415d4607c633b4644c3969a2,3D,"(1.0, 1.0, 1.9999999999999998)","(39, 48, 35)",41.503144078144075,1.0,122.0,7953ada30c30af657493679009e2831f04c042d2,"(1.0, 1.0, 1.9999999999999998)","(39, 48, 35)","(5, 5, 5, 29, 38, 25)",8354,1,"(21.67380895379459, 21.112880057457506, 17.330260952836966)","(-15.896191046205402, 28.383180057457512, -26.26977809432607)"
IMG-089709848D,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},86d9d3386cb8a883ae42632b83b6f4f69ef7cd8b,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(54, 58, 30)",37.507598978288634,1.0,80.0,4c68d64b31788e14c200a1f4ce180a5e680ece08,"(1.0, 0.9999999999999999, 1.9999999999999998)","(54, 58, 30)","(5, 5, 5, 44, 48, 20)",11732,1,"(25.691697920218207, 29.525059665871122, 12.636805318786227)","(4.9727329976143615, 37.884344917134484, 47.085421763084796)"
IMG-3650048DDE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d0a41fbd25ebb8cd47eec0ff3f8f4de5538ac644,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 19)",28.08981324278438,2.0,81.0,a5a9fef116ee817562706b9cc060871a24874f43,"(1.0, 1.0, 1.9999999999999998)","(31, 30, 19)","(5, 5, 5, 21, 20, 9)",989,1,"(14.570273003033368, 15.867542972699697, 8.232558139534884)","(6.881735746100106, 74.78347962477037, 24.303990200081074)"
IMG-03F39E1825,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2d2c533db0fb25291511fbb7108db85018973adf,3D,"(0.9999999999999999, 0.9999999999999999, 2.0)","(46, 41, 25)",33.919045599151644,5.0,76.0,2b3f68b16884a66bc3c5c57365a4d310d05b4467,"(0.9999999999999999, 0.9999999999999999, 2.0)","(46, 41, 25)","(5, 5, 5, 36, 31, 15)",7042,1,"(20.602953706333427, 18.255183186594717, 12.433257597273501)","(-16.463283741913145, 17.608865352332373, -56.96126319333553)"
IMG-E69BFF1B31,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},9382c7d13ff807656323502f14e896acc5fa6a9b,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)",29.04459241323648,1.0,96.0,08f721fba9e2269d084bb0d43fd8c06b609f2e49,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)","(6, 6, 5, 44, 48, 26)",11725,1,"(26.48579957356077, 29.403837953091685, 18.631556503198293)","(-6.943116459656171, 17.66395900597259, -27.14575353266468)"
IMG-E69BFF1B31,R2,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},125b9b0b357e78fed6f3358f1c105457c3d3a663,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)",24.42425847457627,1.0,80.0,e4eb88d346c19728a87cb274dcf08cf884658bef,"(0.9999999999999999, 1.0, 1.9999999999999998)","(56, 59, 36)","(5, 5, 7, 46, 49, 24)",17588,1,"(26.62082101432795, 27.66852399363202, 18.228962929269958)","(-6.801415027479447, 15.757923557233479, -26.988205767949538)"
IMG-38CE1E9C5E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2e2dc368f777eccf1f5bcddf724b48418ddbd824,3D,"(0.9999999999999999, 1.0, 2.0)","(41, 33, 26)",32.159531525385184,5.0,104.0,e762eb4515eda0da0d7eca0b73be87a3d0017897,"(0.9999999999999999, 1.0, 2.0)","(41, 33, 26)","(5, 5, 5, 31, 23, 16)",3301,1,"(22.132081187518935, 16.164192668888216, 11.022720387761284)","(-3.2240222077689324, 28.123620276571906, -19.2204772666767)"
IMG-DC6849C376,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3a018fc59f63d256b83f4f0f0686d5bdc2846ab1,3D,"(0.9999999999999999, 0.9999999999999998, 2.0)","(27, 33, 20)",36.72497194163861,14.0,56.0,9025d0d3369ce201e17fa0016f57dd25cf06d0ad,"(0.9999999999999999, 0.9999999999999998, 2.0)","(27, 33, 20)","(5, 5, 5, 17, 23, 10)",832,1,"(12.61298076923077, 16.28125, 9.61298076923077)","(23.53813116304957, 43.02689524136659, 6.863062706356143)"
IMG-7692AF5B6E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},63d41d33e8ec1450e70ca80d3bd52db05bbc3850,3D,"(0.9999999999999999, 1.0, 1.9999999999999998)","(39, 43, 27)",36.95607235142119,1.0,91.0,10ae7110aee36afa002802d5e7ab3fbbce008b8a,"(0.9999999999999999, 1.0, 1.9999999999999998)","(39, 43, 27)","(5, 5, 5, 29, 33, 17)",3724,1,"(19.668635875402792, 18.1984425349087, 13.254027926960259)","(-37.389665198248366, 31.891658879345123, 0.6460578190725776)"
IMG-00E0E335F8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},89e97fd4c6a99146e5c096c977abaa70cc6f62e8,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(39, 49, 20)",20.48320251177394,7.0,41.0,86143403b671f33019af27224342f82ce9df7999,"(1.0, 0.9999999999999999, 1.9999999999999998)","(39, 49, 20)","(5, 5, 5, 29, 39, 10)",3040,2,"(17.470394736842106, 30.968092105263157, 9.385526315789473)","(-39.083191421727065, 53.19760652833462, -30.176006647366382)"
IMG-185ACED11B,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},926ec8e2ec3c37f2d57e1bb1a40a054cb0c8383c,3D,"(1.0, 1.0, 1.9999999999999998)","(39, 36, 28)",38.22682641432642,6.0,119.0,1127fdaccafd35780df58f7087845a9991214647,"(1.0, 1.0, 1.9999999999999998)","(39, 36, 28)","(5, 5, 5, 29, 26, 18)",4546,1,"(18.976682798064232, 18.133523977122746, 11.630444346678399)","(8.059009300879472, 51.30097861969627, -50.36578754201903)"
IMG-731AEA47FE,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},a410b772f5e56dda3b8987052c233c9bdd8068f9,3D,"(1.0, 1.0, 1.9999999999999998)","(53, 62, 34)",24.08906770255272,1.0,81.0,ec79cf6dff5187bc2a83bb97f6997ea24f44240f,"(1.0, 1.0, 1.9999999999999998)","(53, 62, 34)","(5, 5, 3, 43, 52, 28)",13306,1,"(23.764918082068238, 25.558545017285436, 15.360138283481136)","(-10.475383231633192, 10.39705791753148, 9.89411776919652)"
IMG-E26D72CC96,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},93e8e546f6358705d9a959e74762bf827a7eff73,3D,"(1.0, 0.9999999999999999, 1.9999999999999998)","(47, 41, 27)",34.43958177170424,1.0,95.0,23c617ba5ae35f43d72543a09f93f2996763e7fa,"(1.0, 0.9999999999999999, 1.9999999999999998)","(47, 41, 27)","(5, 5, 5, 37, 31, 17)",4728,1,"(24.652072758037225, 20.471446700507613, 11.930414551607445)","(-18.15911087930929, 51.30406372651155, 33.04121778859571)"
IMG-39120D1441,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ed884bf79d69eb919287781f982e6c9887683235,3D,"(0.9999999999999997, 1.0, 2.0)","(38, 33, 30)",34.899601275917064,1.0,79.0,6b8dbb0cc1ef2b8e4280d88f01e9527843851c99,"(0.9999999999999997, 1.0, 2.0)","(38, 33, 30)","(5, 5, 5, 28, 23, 20)",3606,1,"(19.44758735440932, 15.910427066001109, 14.62867443150305)","(-1.1779887302461205, 23.96882680098281, 17.9402473742904)"
IMG-DCC2F206AC,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},13794e6273f7470f7da925c9652d6bb8a737d011,3D,"(1.0, 1.0, 2.0)","(46, 49, 24)",35.02928127772848,3.0,76.0,d71c932a1a882abbc40d45eab239652aef6ad553,"(1.0, 1.0, 2.0)","(46, 49, 24)","(5, 5, 1, 36, 39, 18)",7048,1,"(24.20204313280363, 25.642309875141883, 9.325340522133938)","(-10.190193251381462, 49.76549068457607, 2.1469268175704563)"
IMG-4AC748A020,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},54e98b894c9e428a87d65e8f522a24e1ef0bc90a,3D,"(1.0000000000000002, 1.0, 2.0)","(56, 38, 25)",27.94701127819549,1.0,68.0,7be4fadf3e19329b7665dabe5b56b760b6ec57e0,"(1.0000000000000002, 1.0, 2.0)","(56, 38, 25)","(5, 5, 5, 46, 28, 15)",5445,1,"(28.25766758494031, 17.67070707070707, 11.603305785123966)","(3.6515692163898947, 22.333169835440543, -60.03682491469202)"
IMG-A3393E0C00,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2d19026f8ed30b1314c740482aff6eee710e2b62,3D,"(1.0, 1.0, 1.9999999999999998)","(41, 36, 24)",31.895635727190605,4.0,104.0,7d3a2cbab24333014484d48570843977d715c369,"(1.0, 1.0, 1.9999999999999998)","(41, 36, 24)","(5, 5, 5, 31, 26, 14)",4385,1,"(21.200228050171038, 18.23534777651083, 11.114253135689852)","(-6.603351782277464, 45.557161717891475, -41.76998244394906)"
IMG-D06C7EE47C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4c48ce93c7cee8a3ca235cfecf84be0996480c12,3D,"(0.9999999999999999, 1.0, 2.0)","(52, 51, 30)",32.35761689291101,4.0,87.0,447b520fdffc29a33419f2099712e6432d596134,"(0.9999999999999999, 1.0, 2.0)","(52, 51, 30)","(5, 5, 5, 42, 41, 20)",12059,1,"(25.704618956795755, 22.720623600630233, 12.937722862592254)","(3.104387876212872, 35.115379411070144, -17.990317016455727)"
IMG-2760B2A8FA,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d416478ea40f1564dc1764c51cd83c77096c0c14,3D,"(1.0, 0.9999999999999999, 2.0)","(41, 40, 28)",27.615897212543555,5.0,79.0,8ad028a0f5ee0da78a88a4d9f62175028c9aa6a2,"(1.0, 0.9999999999999999, 2.0)","(41, 40, 28)","(5, 5, 5, 31, 30, 18)",4839,1,"(20.33250671626369, 21.75056829923538, 12.566232692705105)","(0.5421566538123308, 47.001822201072486, -9.032645743403167)"
IMG-E6E984C73C,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},53697809a7578d4d11d37fe866de63ce27d6db82,3D,"(1.0, 1.0, 1.9999999999999998)","(38, 44, 35)",24.939336978810662,1.0,50.0,5c51fd8544b6d62a3efe8c567c412b1386cb536c,"(1.0, 1.0, 1.9999999999999998)","(38, 44, 35)","(5, 5, 5, 28, 34, 25)",7453,1,"(17.524486783845433, 22.70911042533208, 17.107741848919897)","(-21.05691508888492, 56.16432186239842, -87.5178362265633)"
IMG-818E128307,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},4fd522b65e5eba29357addda272c789a2a95437f,3D,"(1.0, 0.9999999999999999, 2.0)","(51, 47, 29)",32.095406614590075,1.0,74.0,6e0a6e5bbc09ca98d20da986d7a417c80470dff7,"(1.0, 0.9999999999999999, 2.0)","(51, 47, 29)","(5, 5, 5, 41, 37, 19)",7552,1,"(23.188029661016948, 23.599311440677965, 14.226959745762711)","(-11.96500464565484, 43.425720896372255, -6.158984844458303)"
IMG-02B7360D27,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},b97f57f44e3bd09ca24c8621a3061418925507fc,3D,"(1.0, 0.9999999999999999, 2.0)","(45, 43, 32)",34.16697351421189,3.0,131.0,6f4332008ed5956e43156fe6dc87de461df90141,"(1.0, 0.9999999999999999, 2.0)","(45, 43, 32)","(5, 5, 5, 35, 33, 22)",8396,1,"(23.512386850881374, 23.62053358742258, 14.716412577417818)","(-9.89912886120764, 32.225784972413145, 29.063970675282036)"
IMG-C518AF9324,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},26ce7cec5d2fc0ffb8e754c11817f92a9f9cf865,3D,"(1.0, 1.0, 2.0)","(49, 59, 28)",36.94092503829619,6.0,94.0,cf616c5ea3e6c4e17b4af58faeca7f278ff4f109,"(1.0, 1.0, 2.0)","(49, 59, 28)","(5, 5, 5, 39, 49, 23)",15792,1,"(23.341565349544073, 30.748480243161094, 18.009055217831815)","(-0.33384493785672475, 42.3074869019829, -39.79160331192845)"
IMG-577B8F64F1,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},2eab4fe719f3a7ac0e2bee6bce3e37d1ad9ce337,3D,"(1.0, 1.0, 1.9999999999999998)","(46, 40, 31)",39.12389551192146,5.0,131.0,24c3ad44cf19ff33fa71ffbcf39249968810394f,"(1.0, 1.0, 1.9999999999999998)","(46, 40, 31)","(5, 5, 5, 36, 30, 21)",5698,1,"(22.12074412074412, 16.73078273078273, 16.52211302211302)","(-1.8879558792558555, 48.487082730782745, -40.46267395577392)"
IMG-6C8346139A,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},d10fff74e31da4ea1a647dde4fffaf826100b4d0,3D,"(0.9999999999999998, 1.0, 2.0)","(43, 33, 33)",23.168001366732867,3.0,60.0,d397a6c14926e5b8dcd8946fd5bd838757dc839d,"(0.9999999999999998, 1.0, 2.0)","(43, 33, 33)","(5, 5, 5, 33, 23, 23)",5606,1,"(21.09507670353193, 15.42739921512665, 13.589725294327506)","(-19.168832737919477, 13.711270631280302, 63.18862234464532)"
IMG-61AAFD85E8,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},ae0720d8697e2135f695ab72b99b04d9a812a2be,3D,"(1.0, 1.0, 1.9999999999999998)","(40, 46, 25)",41.040282608695655,8.0,110.0,1d835b9b39af18b22b3ec14493182d4e8910b068,"(1.0, 1.0, 1.9999999999999998)","(40, 46, 25)","(5, 5, 5, 30, 36, 15)",4358,1,"(20.649150986691144, 21.364387333639286, 11.975217989903626)","(1.9096509866911369, 46.5665873336393, -2.0352640201927628)"
IMG-B03647841E,R1,v3.0.1,1.21.6,2.2.1,1.3.0,3.7.12,"{'minimumROIDimensions': 2, 'minimumROISize': 10, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 0, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True, 'binWidth': 1.0}",{'Original': {}},3850ac34867092de8311084eca82fd3e27fbfddb,3D,"(1.0, 1.0, 1.9999999999999998)","(31, 39, 19)",44.04340255104262,2.0,124.0,64cc63decae607b77a08567163ad1b3de7394488,"(1.0, 1.0, 1.9999999999999998)","(31, 39, 19)","(5, 5, 5, 21, 29, 9)",2191,1,"(15.669557279780921, 21.12368781378366, 9.101323596531264)","(-5.802142720219063, 69.28038781378365, -11.512652806937496)"
